Date,Price,Open,High,Low,Change %,
29-Jan-07,1.2959,1.292,1.2965,1.2896,0.35%,TRUE
26-Jan-07,1.2914,1.2932,1.2937,1.2876,-0.15%,TRUE
25-Jan-07,1.2933,1.2961,1.3,1.2913,-0.21%,TRUE
24-Jan-07,1.296,1.3019,1.3036,1.2946,-0.44%,TRUE
23-Jan-07,1.3017,1.2947,1.3042,1.2927,0.53%,TRUE
22-Jan-07,1.2948,1.2959,1.2978,1.2921,-0.09%,TRUE
19-Jan-07,1.296,1.2957,1.2999,1.2912,0.02%,TRUE
18-Jan-07,1.2958,1.2935,1.2975,1.2895,0.17%,TRUE
17-Jan-07,1.2936,1.2915,1.2949,1.2896,0.15%,TRUE
16-Jan-07,1.2916,1.2933,1.2988,1.2907,-0.14%,TRUE
15-Jan-07,1.2934,1.2925,1.2955,1.2914,0.09%,TRUE
12-Jan-07,1.2922,1.289,1.2944,1.2865,0.23%,TRUE
11-Jan-07,1.2892,1.2935,1.3014,1.2881,-0.34%,TRUE
10-Jan-07,1.2936,1.2992,1.3,1.2929,-0.44%,TRUE
9-Jan-07,1.2993,1.3036,1.3051,1.2985,-0.34%,TRUE
8-Jan-07,1.3037,1.3005,1.3039,1.2971,0.28%,TRUE
5-Jan-07,1.3001,1.3089,1.3104,1.298,-0.66%,TRUE
4-Jan-07,1.3088,1.3168,1.3179,1.3075,-0.62%,TRUE
3-Jan-07,1.3169,1.3271,1.3289,1.3146,-0.78%,TRUE
2-Jan-07,1.3273,1.3213,1.3296,1.321,0.47%,TRUE
1-Jan-07,1.3211,1.3205,1.3217,1.3201,0.10%,TRUE
29-Dec-06,1.3198,1.3145,1.3205,1.3134,0.41%,TRUE
28-Dec-06,1.3144,1.3123,1.3201,1.3103,0.17%,TRUE
27-Dec-06,1.3122,1.3109,1.3177,1.31,0.12%,TRUE
26-Dec-06,1.3106,1.313,1.314,1.3087,-0.18%,TRUE
25-Dec-06,1.3129,1.3138,1.3139,1.3125,0.01%,TRUE
22-Dec-06,1.3128,1.3179,1.3211,1.3107,-0.39%,TRUE
21-Dec-06,1.318,1.3185,1.3212,1.314,-0.03%,TRUE
20-Dec-06,1.3184,1.3204,1.3244,1.3159,-0.16%,TRUE
19-Dec-06,1.3205,1.31,1.3214,1.3082,0.79%,TRUE
18-Dec-06,1.3101,1.3081,1.3117,1.3051,0.17%,TRUE
15-Dec-06,1.3079,1.3153,1.3186,1.3059,-0.56%,TRUE
14-Dec-06,1.3152,1.3214,1.3252,1.314,-0.48%,TRUE
13-Dec-06,1.3215,1.328,1.3287,1.319,-0.50%,TRUE
12-Dec-06,1.3282,1.3247,1.3291,1.3212,0.26%,TRUE
11-Dec-06,1.3248,1.3186,1.3261,1.313,0.35%,TRUE
8-Dec-06,1.3202,1.3284,1.3364,1.3189,-0.61%,TRUE
7-Dec-06,1.3283,1.3283,1.3323,1.3275,-0.01%,TRUE
6-Dec-06,1.3284,1.3316,1.334,1.3254,-0.23%,TRUE
5-Dec-06,1.3315,1.3332,1.3361,1.3286,-0.13%,TRUE
4-Dec-06,1.3333,1.3353,1.3354,1.3281,-0.02%,TRUE
1-Dec-06,1.3336,1.3249,1.3347,1.3219,0.66%,TRUE
30-Nov-06,1.3248,1.3146,1.3273,1.314,0.78%,TRUE
29-Nov-06,1.3145,1.3202,1.3216,1.3131,-0.42%,TRUE
28-Nov-06,1.3201,1.313,1.3217,1.3118,0.53%,TRUE
27-Nov-06,1.3131,1.3154,1.3156,1.3086,0.29%,TRUE
24-Nov-06,1.3093,1.295,1.3109,1.2946,1.11%,TRUE
23-Nov-06,1.2949,1.2936,1.2974,1.2927,0.09%,TRUE
22-Nov-06,1.2937,1.284,1.2956,1.2837,0.75%,TRUE
21-Nov-06,1.2841,1.2817,1.2853,1.2797,0.20%,TRUE
20-Nov-06,1.2816,1.2819,1.285,1.2804,-0.09%,TRUE
17-Nov-06,1.2828,1.279,1.2844,1.2761,0.29%,TRUE
16-Nov-06,1.2791,1.2825,1.2839,1.2783,-0.25%,TRUE
15-Nov-06,1.2823,1.2812,1.2833,1.2772,0.09%,TRUE
14-Nov-06,1.2811,1.2819,1.2869,1.2789,-0.07%,TRUE
13-Nov-06,1.282,1.2848,1.2878,1.2795,-0.16%,TRUE
10-Nov-06,1.284,1.2832,1.2899,1.2829,0.05%,TRUE
9-Nov-06,1.2833,1.2756,1.2847,1.2749,0.60%,TRUE
8-Nov-06,1.2757,1.2777,1.2806,1.2745,-0.15%,TRUE
7-Nov-06,1.2776,1.2725,1.2817,1.2722,0.40%,TRUE
6-Nov-06,1.2725,1.2717,1.2733,1.2689,0.07%,TRUE
3-Nov-06,1.2716,1.2776,1.278,1.2681,-0.48%,TRUE
2-Nov-06,1.2777,1.2752,1.2784,1.2736,0.19%,TRUE
1-Nov-06,1.2753,1.2763,1.2797,1.2742,-0.09%,TRUE
31-Oct-06,1.2764,1.2717,1.2782,1.2677,0.39%,TRUE
30-Oct-06,1.2715,1.2728,1.2734,1.2698,-0.20%,TRUE
27-Oct-06,1.274,1.2691,1.2749,1.2662,0.39%,TRUE
26-Oct-06,1.269,1.2615,1.2701,1.261,0.61%,TRUE
25-Oct-06,1.2613,1.2558,1.2621,1.2554,0.45%,TRUE
24-Oct-06,1.2557,1.2549,1.2575,1.2524,0.05%,TRUE
23-Oct-06,1.2551,1.2619,1.2621,1.2535,-0.52%,TRUE
20-Oct-06,1.2616,1.2627,1.264,1.2596,-0.10%,TRUE
19-Oct-06,1.2628,1.254,1.2641,1.2531,0.70%,TRUE
18-Oct-06,1.254,1.2539,1.2557,1.2502,0.02%,TRUE
17-Oct-06,1.2538,1.2528,1.2564,1.2508,0.07%,TRUE
16-Oct-06,1.2529,1.2499,1.2541,1.2488,0.14%,TRUE
13-Oct-06,1.2512,1.2557,1.2577,1.2483,-0.35%,TRUE
12-Oct-06,1.2556,1.2521,1.2565,1.2516,0.29%,TRUE
11-Oct-06,1.252,1.2534,1.2556,1.2502,-0.10%,TRUE
10-Oct-06,1.2533,1.259,1.2612,1.2517,-0.46%,TRUE
9-Oct-06,1.2591,1.2596,1.2612,1.2584,-0.06%,TRUE
6-Oct-06,1.2599,1.2693,1.2714,1.2574,-0.73%,TRUE
5-Oct-06,1.2692,1.2714,1.2725,1.2671,-0.20%,TRUE
4-Oct-06,1.2717,1.2733,1.2738,1.2668,-0.12%,TRUE
3-Oct-06,1.2732,1.2741,1.2764,1.2719,-0.09%,TRUE
2-Oct-06,1.2743,1.2684,1.2761,1.2662,0.55%,TRUE
29-Sep-06,1.2673,1.2706,1.2714,1.2639,-0.25%,TRUE
28-Sep-06,1.2705,1.2713,1.2732,1.2678,-0.06%,TRUE
27-Sep-06,1.2712,1.2696,1.2718,1.267,0.14%,TRUE
26-Sep-06,1.2694,1.2756,1.2761,1.2662,-0.48%,TRUE
25-Sep-06,1.2755,1.2788,1.2819,1.2731,-0.22%,TRUE
22-Sep-06,1.2783,1.2787,1.283,1.2779,-0.02%,TRUE
21-Sep-06,1.2786,1.2692,1.2798,1.269,0.72%,TRUE
20-Sep-06,1.2694,1.2677,1.2727,1.2665,0.15%,TRUE
19-Sep-06,1.2675,1.2705,1.2726,1.265,-0.25%,TRUE
18-Sep-06,1.2707,1.2633,1.2712,1.2633,0.38%,TRUE
15-Sep-06,1.2659,1.2721,1.274,1.263,-0.50%,TRUE
14-Sep-06,1.2723,1.2699,1.2756,1.2675,0.19%,TRUE
13-Sep-06,1.2699,1.2681,1.2719,1.2664,0.13%,TRUE
12-Sep-06,1.2683,1.2701,1.2735,1.2671,-0.14%,TRUE
11-Sep-06,1.2701,1.267,1.2745,1.2648,0.21%,TRUE
8-Sep-06,1.2674,1.2729,1.2735,1.265,-0.42%,TRUE
7-Sep-06,1.2728,1.2817,1.2835,1.2706,-0.69%,TRUE
6-Sep-06,1.2817,1.2816,1.2836,1.2769,0.00%,TRUE
5-Sep-06,1.2817,1.2861,1.2866,1.2795,-0.35%,TRUE
4-Sep-06,1.2862,1.2854,1.2877,1.2838,0.20%,TRUE
1-Sep-06,1.2836,1.281,1.285,1.2755,0.22%,TRUE
31-Aug-06,1.2808,1.2831,1.2881,1.2785,-0.19%,TRUE
30-Aug-06,1.2832,1.2831,1.2855,1.2812,0.01%,TRUE
29-Aug-06,1.2831,1.2791,1.2841,1.2749,0.31%,TRUE
28-Aug-06,1.2791,1.2763,1.2823,1.2757,0.29%,TRUE
25-Aug-06,1.2754,1.2762,1.2785,1.2723,-0.05%,TRUE
24-Aug-06,1.276,1.2782,1.2841,1.2752,-0.17%,TRUE
23-Aug-06,1.2782,1.2799,1.2854,1.2774,-0.13%,TRUE
22-Aug-06,1.2799,1.2866,1.2887,1.2782,-0.53%,TRUE
21-Aug-06,1.2867,1.2836,1.2942,1.283,0.33%,TRUE
18-Aug-06,1.2825,1.2831,1.2848,1.2781,-0.06%,TRUE
17-Aug-06,1.2833,1.285,1.289,1.2813,-0.13%,TRUE
16-Aug-06,1.285,1.2786,1.2867,1.2768,0.50%,TRUE
15-Aug-06,1.2786,1.2723,1.2807,1.2694,0.50%,TRUE
14-Aug-06,1.2723,1.2737,1.2764,1.2707,0.02%,TRUE
11-Aug-06,1.2721,1.2792,1.2796,1.2715,-0.56%,TRUE
10-Aug-06,1.2793,1.2872,1.2915,1.2746,-0.61%,TRUE
9-Aug-06,1.2872,1.2789,1.2905,1.2769,0.64%,TRUE
8-Aug-06,1.279,1.2822,1.2894,1.2764,-0.25%,TRUE
7-Aug-06,1.2822,1.2888,1.2893,1.2806,-0.40%,TRUE
4-Aug-06,1.2874,1.2799,1.2912,1.2776,0.59%,TRUE
3-Aug-06,1.2799,1.2793,1.2836,1.2741,0.07%,TRUE
2-Aug-06,1.279,1.2824,1.2838,1.2775,-0.27%,TRUE
1-Aug-06,1.2824,1.2766,1.2833,1.272,0.45%,TRUE
31-Jul-06,1.2766,1.2771,1.2786,1.2739,0.03%,TRUE
28-Jul-06,1.2762,1.2687,1.2774,1.2659,0.59%,TRUE
27-Jul-06,1.2687,1.2709,1.2775,1.268,-0.17%,TRUE
26-Jul-06,1.2709,1.258,1.2727,1.2559,1.03%,TRUE
25-Jul-06,1.2579,1.2623,1.2677,1.2562,-0.36%,TRUE
24-Jul-06,1.2625,1.2699,1.27,1.261,-0.59%,TRUE
21-Jul-06,1.27,1.2633,1.2708,1.2627,0.51%,TRUE
20-Jul-06,1.2635,1.2598,1.2656,1.2588,0.29%,TRUE
19-Jul-06,1.2598,1.2502,1.2612,1.2457,0.76%,TRUE
18-Jul-06,1.2503,1.2521,1.2561,1.2473,-0.15%,TRUE
17-Jul-06,1.2522,1.2634,1.2646,1.2509,-1.01%,TRUE
14-Jul-06,1.265,1.2692,1.2696,1.2626,-0.33%,TRUE
13-Jul-06,1.2692,1.27,1.2733,1.2662,-0.07%,TRUE
12-Jul-06,1.2701,1.2767,1.2781,1.2674,-0.50%,TRUE
11-Jul-06,1.2765,1.2739,1.2781,1.2705,0.20%,TRUE
10-Jul-06,1.2739,1.2809,1.2815,1.2718,-0.55%,TRUE
7-Jul-06,1.281,1.2774,1.2864,1.2765,0.27%,TRUE
6-Jul-06,1.2776,1.273,1.2786,1.2719,0.37%,TRUE
5-Jul-06,1.2729,1.2779,1.2841,1.2705,-0.38%,TRUE
4-Jul-06,1.2778,1.2801,1.2826,1.2774,-0.19%,TRUE
3-Jul-06,1.2802,1.2791,1.2824,1.276,0.09%,TRUE
30-Jun-06,1.279,1.2664,1.2799,1.2661,1.00%,TRUE
29-Jun-06,1.2663,1.2546,1.2673,1.2519,0.95%,TRUE
28-Jun-06,1.2544,1.2571,1.2587,1.2514,-0.21%,TRUE
27-Jun-06,1.2571,1.2608,1.262,1.2561,-0.29%,TRUE
26-Jun-06,1.2608,1.2515,1.2612,1.2502,0.78%,TRUE
23-Jun-06,1.251,1.2581,1.259,1.2478,-0.56%,TRUE
22-Jun-06,1.2581,1.2666,1.2682,1.255,-0.68%,TRUE
21-Jun-06,1.2667,1.26,1.2682,1.2589,0.52%,TRUE
20-Jun-06,1.2601,1.2577,1.262,1.2538,0.17%,TRUE
19-Jun-06,1.2579,1.2637,1.2639,1.2552,-0.54%,TRUE
16-Jun-06,1.2647,1.2644,1.2676,1.2617,0.02%,TRUE
15-Jun-06,1.2645,1.2608,1.2661,1.2579,0.29%,TRUE
14-Jun-06,1.2608,1.2551,1.265,1.2533,0.46%,TRUE
13-Jun-06,1.255,1.2582,1.2621,1.253,-0.25%,TRUE
12-Jun-06,1.2582,1.261,1.2654,1.2565,-0.47%,TRUE
9-Jun-06,1.2642,1.2642,1.2686,1.2597,-0.01%,TRUE
8-Jun-06,1.2643,1.2803,1.2807,1.2625,-1.25%,TRUE
7-Jun-06,1.2803,1.2825,1.2839,1.2759,-0.16%,TRUE
6-Jun-06,1.2824,1.2898,1.2937,1.2805,-0.55%,TRUE
5-Jun-06,1.2895,1.2924,1.2981,1.2892,-0.21%,TRUE
2-Jun-06,1.2922,1.2818,1.2941,1.2794,0.83%,TRUE
1-Jun-06,1.2816,1.2819,1.2826,1.2722,-0.04%,TRUE
31-May-06,1.2821,1.2859,1.2905,1.2803,-0.29%,TRUE
30-May-06,1.2858,1.2747,1.2911,1.2741,0.87%,TRUE
29-May-06,1.2747,1.2748,1.2771,1.2731,0.08%,TRUE
26-May-06,1.2737,1.2801,1.2836,1.27,-0.51%,TRUE
25-May-06,1.2802,1.2768,1.2828,1.2748,0.26%,TRUE
24-May-06,1.2769,1.2791,1.2895,1.2728,-0.17%,TRUE
23-May-06,1.2791,1.2849,1.288,1.2764,-0.46%,TRUE
22-May-06,1.285,1.2759,1.2888,1.2694,0.62%,TRUE
19-May-06,1.2771,1.2859,1.2866,1.2692,-0.69%,TRUE
18-May-06,1.286,1.2743,1.2876,1.2735,0.92%,TRUE
17-May-06,1.2743,1.2854,1.2921,1.2701,-0.85%,TRUE
16-May-06,1.2852,1.2792,1.287,1.2769,0.47%,TRUE
15-May-06,1.2792,1.295,1.2953,1.2778,-1.04%,TRUE
12-May-06,1.2926,1.2849,1.296,1.2842,0.60%,TRUE
11-May-06,1.2849,1.2759,1.2876,1.2684,0.71%,TRUE
10-May-06,1.2759,1.2763,1.2836,1.275,-0.03%,TRUE
9-May-06,1.2763,1.27,1.2785,1.266,0.49%,TRUE
8-May-06,1.2701,1.2743,1.279,1.2692,-0.20%,TRUE
5-May-06,1.2727,1.2697,1.2766,1.2672,0.24%,TRUE
4-May-06,1.2697,1.263,1.2726,1.2571,0.54%,TRUE
3-May-06,1.2629,1.2609,1.2672,1.259,0.17%,TRUE
2-May-06,1.2608,1.2565,1.2669,1.2557,0.33%,TRUE
1-May-06,1.2567,1.2616,1.2693,1.2555,-0.54%,TRUE
28-Apr-06,1.2635,1.2542,1.2643,1.252,0.74%,TRUE
27-Apr-06,1.2542,1.2451,1.255,1.2403,0.72%,TRUE
26-Apr-06,1.2452,1.2427,1.2473,1.2385,0.20%,TRUE
25-Apr-06,1.2427,1.2382,1.2442,1.2366,0.36%,TRUE
24-Apr-06,1.2382,1.2372,1.2418,1.2333,0.34%,TRUE
21-Apr-06,1.234,1.2298,1.2363,1.2268,0.33%,TRUE
20-Apr-06,1.2299,1.2375,1.2379,1.227,-0.62%,TRUE
19-Apr-06,1.2376,1.2358,1.2396,1.2284,0.14%,TRUE
18-Apr-06,1.2359,1.2258,1.2372,1.2223,0.82%,TRUE
17-Apr-06,1.2258,1.2139,1.2289,1.2135,1.21%,TRUE
14-Apr-06,1.2111,1.211,1.2119,1.2093,0.02%,TRUE
13-Apr-06,1.2109,1.2105,1.2135,1.2069,0.02%,TRUE
12-Apr-06,1.2106,1.2159,1.217,1.2065,-0.44%,TRUE
11-Apr-06,1.216,1.2106,1.2165,1.209,0.45%,TRUE
10-Apr-06,1.2105,1.2104,1.2132,1.2075,0.10%,TRUE
7-Apr-06,1.2093,1.2201,1.2227,1.2088,-0.90%,TRUE
6-Apr-06,1.2203,1.2284,1.2335,1.2191,-0.66%,TRUE
5-Apr-06,1.2284,1.2254,1.2308,1.2242,0.24%,TRUE
4-Apr-06,1.2255,1.2147,1.2279,1.2119,0.88%,TRUE
3-Apr-06,1.2148,1.2106,1.2155,1.2031,0.26%,TRUE
31-Mar-06,1.2116,1.2171,1.2178,1.2082,-0.48%,TRUE
30-Mar-06,1.2174,1.2031,1.2175,1.2024,1.21%,TRUE
29-Mar-06,1.2029,1.2009,1.2051,1.198,0.17%,TRUE
28-Mar-06,1.2009,1.201,1.211,1.1991,0.01%,TRUE
27-Mar-06,1.2008,1.2027,1.2064,1.2001,-0.27%,TRUE
24-Mar-06,1.204,1.197,1.2049,1.1951,0.58%,TRUE
23-Mar-06,1.1971,1.2076,1.2082,1.1954,-0.87%,TRUE
22-Mar-06,1.2076,1.2107,1.211,1.2064,-0.24%,TRUE
21-Mar-06,1.2105,1.2165,1.217,1.2075,-0.48%,TRUE
20-Mar-06,1.2163,1.2178,1.2199,1.2145,-0.22%,TRUE
17-Mar-06,1.219,1.2175,1.2209,1.214,0.13%,TRUE
16-Mar-06,1.2174,1.207,1.2192,1.2034,0.87%,TRUE
15-Mar-06,1.2069,1.2017,1.2076,1.2005,0.43%,TRUE
14-Mar-06,1.2017,1.1965,1.2034,1.1939,0.40%,TRUE
13-Mar-06,1.1969,1.1917,1.1971,1.1915,0.44%,TRUE
10-Mar-06,1.1916,1.1902,1.1931,1.1859,0.12%,TRUE
9-Mar-06,1.1902,1.1923,1.1954,1.1898,-0.18%,TRUE
8-Mar-06,1.1924,1.1889,1.1943,1.1872,0.28%,TRUE
7-Mar-06,1.1891,1.2017,1.2023,1.1868,-1.04%,TRUE
6-Mar-06,1.2016,1.2082,1.2095,1.1989,-0.17%,TRUE
3-Mar-06,1.2037,1.2039,1.2055,1.1995,-0.02%,TRUE
2-Mar-06,1.2039,1.1919,1.2048,1.1912,1.02%,TRUE
1-Mar-06,1.1918,1.1932,1.1977,1.189,-0.13%,TRUE
28-Feb-06,1.1933,1.1848,1.1943,1.1833,0.71%,TRUE
27-Feb-06,1.1849,1.1842,1.188,1.1825,-0.19%,TRUE
24-Feb-06,1.1872,1.1919,1.1935,1.1863,-0.39%,TRUE
23-Feb-06,1.1919,1.1916,1.1974,1.1893,0.03%,TRUE
22-Feb-06,1.1916,1.1917,1.1932,1.1864,-0.01%,TRUE
21-Feb-06,1.1917,1.1933,1.194,1.189,-0.13%,TRUE
20-Feb-06,1.1933,1.1948,1.1977,1.1924,0.01%,TRUE
17-Feb-06,1.1932,1.1907,1.1945,1.1857,0.21%,TRUE
16-Feb-06,1.1907,1.1883,1.1916,1.1848,0.20%,TRUE
15-Feb-06,1.1883,1.1911,1.1955,1.187,-0.24%,TRUE
14-Feb-06,1.1912,1.1912,1.193,1.1859,-0.01%,TRUE
13-Feb-06,1.1913,1.1899,1.1922,1.1877,0.04%,TRUE
10-Feb-06,1.1908,1.1993,1.2028,1.1892,-0.71%,TRUE
9-Feb-06,1.1993,1.1961,1.1996,1.1944,0.26%,TRUE
8-Feb-06,1.1962,1.1991,1.1995,1.1923,-0.24%,TRUE
7-Feb-06,1.1991,1.196,1.2017,1.1942,0.26%,TRUE
6-Feb-06,1.196,1.2028,1.205,1.1944,-0.54%,TRUE
3-Feb-06,1.2025,1.2082,1.2113,1.1967,-0.49%,TRUE
2-Feb-06,1.2084,1.2065,1.2109,1.2031,0.17%,TRUE
1-Feb-06,1.2064,1.2148,1.2167,1.2047,-0.68%,TRUE
31-Jan-06,1.2147,1.2083,1.2191,1.2079,0.51%,TRUE
30-Jan-06,1.2085,1.2105,1.2116,1.2063,-0.10%,TRUE
27-Jan-06,1.2097,1.2214,1.2238,1.2086,-0.96%,TRUE
26-Jan-06,1.2214,1.2242,1.2273,1.2198,-0.24%,TRUE
25-Jan-06,1.2243,1.2265,1.2324,1.2234,-0.17%,TRUE
24-Jan-06,1.2264,1.2304,1.2313,1.2256,-0.32%,TRUE
23-Jan-06,1.2303,1.2165,1.2323,1.2165,1.38%,TRUE
20-Jan-06,1.2136,1.209,1.2143,1.204,0.38%,TRUE
19-Jan-06,1.209,1.2106,1.2127,1.2053,-0.14%,TRUE
18-Jan-06,1.2107,1.2108,1.2161,1.2069,-0.01%,TRUE
17-Jan-06,1.2108,1.2117,1.2145,1.205,-0.07%,TRUE
16-Jan-06,1.2117,1.2167,1.2172,1.2104,0.02%,TRUE
13-Jan-06,1.2115,1.2043,1.215,1.2028,0.61%,TRUE
12-Jan-06,1.2042,1.2138,1.2165,1.2007,-0.77%,TRUE
11-Jan-06,1.2136,1.2062,1.2148,1.2043,0.62%,TRUE
10-Jan-06,1.2061,1.2075,1.2112,1.2036,-0.12%,TRUE
9-Jan-06,1.2075,1.2142,1.2155,1.2051,-0.56%,TRUE
6-Jan-06,1.2143,1.2105,1.2182,1.2078,0.31%,TRUE
5-Jan-06,1.2106,1.2111,1.2123,1.2065,-0.05%,TRUE
4-Jan-06,1.2112,1.2031,1.2146,1.2024,0.66%,TRUE
3-Jan-06,1.2032,1.1814,1.2036,1.1813,1.84%,TRUE
2-Jan-06,1.1815,1.1839,1.1869,1.1801,-0.20%,TRUE
30-Dec-05,1.1839,1.1849,1.189,1.1778,-0.08%,TRUE
29-Dec-05,1.1849,1.1846,1.1883,1.1818,0.02%,TRUE
28-Dec-05,1.1847,1.1852,1.1934,1.181,-0.05%,TRUE
27-Dec-05,1.1853,1.1836,1.1878,1.1825,0.14%,TRUE
26-Dec-05,1.1837,1.1859,1.1898,1.1832,-0.21%,TRUE
23-Dec-05,1.1862,1.187,1.1887,1.1829,-0.08%,TRUE
22-Dec-05,1.1872,1.1831,1.19,1.1809,0.34%,TRUE
21-Dec-05,1.1832,1.1874,1.1914,1.1801,-0.36%,TRUE
20-Dec-05,1.1875,1.2006,1.2015,1.1839,-1.09%,TRUE
19-Dec-05,1.2006,1.2035,1.204,1.1975,-0.07%,TRUE
16-Dec-05,1.2015,1.1965,1.2029,1.1936,0.41%,TRUE
15-Dec-05,1.1966,1.1975,1.2041,1.1935,-0.08%,TRUE
14-Dec-05,1.1975,1.1946,1.2064,1.1945,0.23%,TRUE
13-Dec-05,1.1947,1.1954,1.1989,1.1905,-0.04%,TRUE
12-Dec-05,1.1952,1.179,1.1984,1.1789,1.16%,TRUE
9-Dec-05,1.1815,1.1812,1.1839,1.1766,0.03%,TRUE
8-Dec-05,1.1812,1.1717,1.1853,1.1702,0.81%,TRUE
7-Dec-05,1.1717,1.1801,1.1802,1.1703,-0.72%,TRUE
6-Dec-05,1.1802,1.1785,1.1808,1.1753,0.14%,TRUE
5-Dec-05,1.1785,1.1715,1.1821,1.1687,0.64%,TRUE
2-Dec-05,1.171,1.174,1.1754,1.166,-0.26%,TRUE
1-Dec-05,1.174,1.1797,1.1806,1.1689,-0.47%,TRUE
30-Nov-05,1.1796,1.1767,1.1805,1.1753,0.24%,TRUE
29-Nov-05,1.1768,1.1845,1.1865,1.1737,-0.66%,TRUE
28-Nov-05,1.1846,1.1715,1.1904,1.168,1.08%,TRUE
25-Nov-05,1.1719,1.178,1.1782,1.1708,-0.51%,TRUE
24-Nov-05,1.1779,1.1809,1.1827,1.177,-0.25%,TRUE
23-Nov-05,1.1809,1.1814,1.1869,1.1763,-0.03%,TRUE
22-Nov-05,1.1812,1.1732,1.1828,1.1685,0.67%,TRUE
21-Nov-05,1.1733,1.1775,1.1839,1.1717,-0.32%,TRUE
18-Nov-05,1.1771,1.1746,1.1796,1.1664,0.20%,TRUE
17-Nov-05,1.1747,1.1676,1.1765,1.1643,0.60%,TRUE
16-Nov-05,1.1677,1.1731,1.1734,1.1645,-0.46%,TRUE
15-Nov-05,1.1731,1.1691,1.174,1.1638,0.35%,TRUE
14-Nov-05,1.169,1.1729,1.1775,1.1659,-0.41%,TRUE
11-Nov-05,1.1738,1.1673,1.174,1.1671,0.57%,TRUE
10-Nov-05,1.1672,1.1776,1.1799,1.1671,-0.88%,TRUE
9-Nov-05,1.1776,1.177,1.1792,1.1717,0.05%,TRUE
8-Nov-05,1.177,1.179,1.1796,1.1709,-0.18%,TRUE
7-Nov-05,1.1791,1.1803,1.1834,1.1775,-0.16%,TRUE
4-Nov-05,1.181,1.195,1.1997,1.18,-1.17%,TRUE
3-Nov-05,1.195,1.2067,1.2083,1.1934,-0.96%,TRUE
2-Nov-05,1.2066,1.2021,1.2085,1.1986,0.37%,TRUE
1-Nov-05,1.2022,1.1986,1.2043,1.1972,0.29%,TRUE
31-Oct-05,1.1987,1.2062,1.2092,1.1967,-0.65%,TRUE
28-Oct-05,1.2066,1.2142,1.2173,1.2048,-0.62%,TRUE
27-Oct-05,1.2141,1.2062,1.2174,1.2042,0.66%,TRUE
26-Oct-05,1.2061,1.2112,1.2138,1.2047,-0.42%,TRUE
25-Oct-05,1.2112,1.1959,1.2119,1.1936,1.28%,TRUE
24-Oct-05,1.1959,1.1934,1.2022,1.1922,0.03%,TRUE
21-Oct-05,1.1956,1.2036,1.2079,1.1927,-0.65%,TRUE
20-Oct-05,1.2034,1.1984,1.204,1.1948,0.40%,TRUE
19-Oct-05,1.1986,1.193,1.2005,1.1875,0.44%,TRUE
18-Oct-05,1.1933,1.2003,1.2012,1.1915,-0.59%,TRUE
17-Oct-05,1.2004,1.2064,1.2124,1.1993,-0.58%,TRUE
14-Oct-05,1.2074,1.2012,1.2111,1.1979,0.51%,TRUE
13-Oct-05,1.2013,1.2019,1.2041,1.1913,-0.07%,TRUE
12-Oct-05,1.2021,1.1969,1.2056,1.1952,0.43%,TRUE
11-Oct-05,1.1969,1.2054,1.2058,1.196,-0.71%,TRUE
10-Oct-05,1.2054,1.2126,1.2156,1.2039,-0.61%,TRUE
7-Oct-05,1.2128,1.2166,1.2182,1.2091,-0.30%,TRUE
6-Oct-05,1.2165,1.2011,1.2209,1.2011,1.27%,TRUE
5-Oct-05,1.2013,1.1918,1.2021,1.1914,0.79%,TRUE
4-Oct-05,1.1919,1.1916,1.1951,1.1904,0.03%,TRUE
3-Oct-05,1.1916,1.2026,1.2036,1.19,-1.23%,TRUE
30-Sep-05,1.2064,1.2022,1.2093,1.1995,0.36%,TRUE
29-Sep-05,1.2021,1.2056,1.2079,1.2005,-0.29%,TRUE
28-Sep-05,1.2056,1.2017,1.2074,1.1991,0.33%,TRUE
27-Sep-05,1.2016,1.2072,1.2084,1.1978,-0.48%,TRUE
26-Sep-05,1.2074,1.2034,1.2083,1.2009,0.33%,TRUE
23-Sep-05,1.2034,1.2147,1.2172,1.2033,-0.95%,TRUE
22-Sep-05,1.2149,1.2262,1.2272,1.2131,-0.96%,TRUE
21-Sep-05,1.2267,1.2118,1.2274,1.2113,1.24%,TRUE
20-Sep-05,1.2117,1.2147,1.2192,1.211,-0.25%,TRUE
19-Sep-05,1.2147,1.2166,1.2177,1.2099,-0.75%,TRUE
16-Sep-05,1.2239,1.2229,1.2312,1.2199,0.08%,TRUE
15-Sep-05,1.2229,1.2276,1.228,1.2193,-0.38%,TRUE
14-Sep-05,1.2276,1.2289,1.2331,1.2262,-0.09%,TRUE
13-Sep-05,1.2287,1.2297,1.232,1.2245,-0.07%,TRUE
12-Sep-05,1.2295,1.2413,1.2417,1.227,-0.99%,TRUE
9-Sep-05,1.2418,1.2406,1.2462,1.2374,0.10%,TRUE
8-Sep-05,1.2406,1.2418,1.2456,1.2383,-0.11%,TRUE
7-Sep-05,1.242,1.246,1.254,1.2405,-0.33%,TRUE
6-Sep-05,1.2461,1.2508,1.2519,1.2442,-0.37%,TRUE
5-Sep-05,1.2507,1.2537,1.2589,1.2504,-0.06%,TRUE
2-Sep-05,1.2515,1.2477,1.2591,1.2466,0.30%,TRUE
1-Sep-05,1.2478,1.2341,1.2528,1.2324,1.09%,TRUE
